AGE,WORKCLASS,FNLWGT,EDUCATION,EDUCATION-NUM,MARITAL-STATUS,OCCUPATION,OCCUPATION-NUM,RELATIONSHIP,RACE,SEX,HOURS-PER-WEEK,NATIVE-COUNTRY,SALARY
31,PRIVATE,145791,ASSOC-VOC,11,DIVORCED,TECH-SUPPORT,13,UNMARRIED,WHITE,FEMALE,40,UNITED-STATES, <=50K
31,PRIVATE,131425,BACHELORS,13,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
55,PRIVATE,145214,SOME-COLLEGE,10,DIVORCED,ADM-CLERICAL,1,UNMARRIED,WHITE,FEMALE,20,UNITED-STATES, <=50K
64,LOCAL-GOV,142166,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,99,UNITED-STATES, <=50K
20,PRIVATE,494784,HS-GRAD,9,NEVER-MARRIED,SALES,12,OTHER-RELATIVE,BLACK,FEMALE,35,UNITED-STATES, <=50K
44,SELF-EMP-NOT-INC,172479,HS-GRAD,9,MARRIED-CIV-SPOUSE,FARMING-FISHING,5,HUSBAND,WHITE,MALE,60,UNITED-STATES, >50K
35,PRIVATE,184655,11TH,7,DIVORCED,TRANSPORT-MOVING,14,NOT-IN-FAMILY,WHITE,MALE,50,UNITED-STATES, <=50K
41,LOCAL-GOV,26669,SOME-COLLEGE,10,DIVORCED,EXEC-MANAGERIAL,4,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
38,PRIVATE,191479,SOME-COLLEGE,10,DIVORCED,EXEC-MANAGERIAL,4,OWN-CHILD,BLACK,FEMALE,40,UNITED-STATES, <=50K
64,STATE-GOV,111795,BACHELORS,13,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,45,UNITED-STATES, >50K
42,PRIVATE,242564,7TH-8TH,4,NEVER-MARRIED,HANDLERS-CLEANERS,6,NOT-IN-FAMILY,BLACK,MALE,40,UNITED-STATES, <=50K
31,PRIVATE,364657,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,50,GERMANY, >50K
42,SELF-EMP-NOT-INC,436107,ASSOC-ACDM,12,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,50,UNITED-STATES, <=50K
35,PRIVATE,272476,ASSOC-ACDM,12,MARRIED-CIV-SPOUSE,OTHER-SERVICE,8,WIFE,WHITE,FEMALE,35,UNITED-STATES, >50K
36,FEDERAL-GOV,47310,SOME-COLLEGE,10,DIVORCED,EXEC-MANAGERIAL,4,UNMARRIED,BLACK,FEMALE,40,UNITED-STATES, >50K
23,PRIVATE,283796,12TH,8,NEVER-MARRIED,MACHINE-OP-INSPCT,7,OTHER-RELATIVE,WHITE,MALE,30,MEXICO, <=50K
20,PRIVATE,161092,SOME-COLLEGE,10,NEVER-MARRIED,ADM-CLERICAL,1,OWN-CHILD,WHITE,MALE,14,UNITED-STATES, <=50K
26,LOCAL-GOV,265230,BACHELORS,13,NEVER-MARRIED,PROF-SPECIALTY,10,NOT-IN-FAMILY,BLACK,FEMALE,40,UNITED-STATES, <=50K
56,FEDERAL-GOV,61885,BACHELORS,13,NEVER-MARRIED,TRANSPORT-MOVING,14,NOT-IN-FAMILY,BLACK,MALE,65,UNITED-STATES, <=50K
40,PRIVATE,150471,ASSOC-ACDM,12,DIVORCED,OTHER-SERVICE,8,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
19,PRIVATE,183041,11TH,7,NEVER-MARRIED,HANDLERS-CLEANERS,6,OWN-CHILD,WHITE,MALE,24,UNITED-STATES, <=50K
33,PRIVATE,176673,HS-GRAD,9,NEVER-MARRIED,MACHINE-OP-INSPCT,7,NOT-IN-FAMILY,BLACK,FEMALE,40,UNITED-STATES, <=50K
45,FEDERAL-GOV,235891,ASSOC-ACDM,12,NEVER-MARRIED,ADM-CLERICAL,1,NOT-IN-FAMILY,WHITE,MALE,40,COLUMBIA, <=50K
41,PRIVATE,163287,HS-GRAD,9,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,43,UNITED-STATES, >50K
29,PRIVATE,164040,HS-GRAD,9,MARRIED-CIV-SPOUSE,OTHER-SERVICE,8,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
46,LOCAL-GOV,324561,MASTERS,14,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,WIFE,WHITE,FEMALE,45,UNITED-STATES, >50K
48,PRIVATE,99127,ASSOC-ACDM,12,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,45,UNITED-STATES, <=50K
38,PRIVATE,334999,HS-GRAD,9,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,45,UNITED-STATES, <=50K
29,PRIVATE,543477,SOME-COLLEGE,10,NEVER-MARRIED,ADM-CLERICAL,1,OWN-CHILD,BLACK,FEMALE,40,UNITED-STATES, <=50K
35,PRIVATE,65876,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
59,LOCAL-GOV,105866,BACHELORS,13,MARRIED-CIV-SPOUSE,PROTECTIVE-SERV,11,HUSBAND,BLACK,MALE,30,UNITED-STATES, <=50K
27,PRIVATE,214858,HS-GRAD,9,MARRIED-CIV-SPOUSE,OTHER-SERVICE,8,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
43,PRIVATE,154076,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,HANDLERS-CLEANERS,6,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
70,PRIVATE,280307,BACHELORS,13,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,20,CUBA, <=50K
30,PRIVATE,97723,HS-GRAD,9,NEVER-MARRIED,MACHINE-OP-INSPCT,7,OWN-CHILD,WHITE,MALE,45,UNITED-STATES, <=50K
24,PRIVATE,233499,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
76,LOCAL-GOV,259612,HS-GRAD,9,MARRIED-CIV-SPOUSE,PROTECTIVE-SERV,11,HUSBAND,WHITE,MALE,15,UNITED-STATES, <=50K
25,PRIVATE,236977,HS-GRAD,9,SEPARATED,CRAFT-REPAIR,3,OWN-CHILD,WHITE,MALE,40,MEXICO, <=50K
39,PRIVATE,347814,ASSOC-ACDM,12,NEVER-MARRIED,OTHER-SERVICE,8,OWN-CHILD,WHITE,FEMALE,56,UNITED-STATES, <=50K
36,LOCAL-GOV,197495,BACHELORS,13,DIVORCED,PROF-SPECIALTY,10,UNMARRIED,BLACK,FEMALE,40,UNITED-STATES, <=50K
23,PRIVATE,227594,12TH,8,NEVER-MARRIED,MACHINE-OP-INSPCT,7,OWN-CHILD,WHITE,FEMALE,40,UNITED-STATES, <=50K
60,PRIVATE,165441,7TH-8TH,4,DIVORCED,MACHINE-OP-INSPCT,7,UNMARRIED,WHITE,FEMALE,40,UNITED-STATES, <=50K
54,PRIVATE,167552,1ST-4TH,2,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,BLACK,MALE,40,HAITI, >50K
20,PRIVATE,396722,SOME-COLLEGE,10,NEVER-MARRIED,SALES,12,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
22,FEDERAL-GOV,146538,HS-GRAD,9,NEVER-MARRIED,ADM-CLERICAL,1,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
24,PRIVATE,51973,BACHELORS,13,NEVER-MARRIED,PROF-SPECIALTY,10,OWN-CHILD,WHITE,FEMALE,20,UNITED-STATES, <=50K
41,PRIVATE,144778,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
35,PRIVATE,169672,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
23,PRIVATE,240137,5TH-6TH,3,NEVER-MARRIED,HANDLERS-CLEANERS,6,NOT-IN-FAMILY,WHITE,MALE,55,MEXICO, <=50K
54,STATE-GOV,103179,DOCTORATE,16,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,50,UNITED-STATES, >50K
17,PRIVATE,172050,11TH,7,NEVER-MARRIED,HANDLERS-CLEANERS,6,OWN-CHILD,WHITE,MALE,16,UNITED-STATES, <=50K
43,PRIVATE,178976,HS-GRAD,9,NEVER-MARRIED,ADM-CLERICAL,1,UNMARRIED,WHITE,FEMALE,40,UNITED-STATES, <=50K
33,PRIVATE,176185,12TH,8,DIVORCED,CRAFT-REPAIR,3,NOT-IN-FAMILY,WHITE,MALE,42,UNITED-STATES, <=50K
38,FEDERAL-GOV,172571,SOME-COLLEGE,10,DIVORCED,ADM-CLERICAL,1,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, >50K
54,SELF-EMP-NOT-INC,226735,HS-GRAD,9,MARRIED-CIV-SPOUSE,OTHER-SERVICE,8,HUSBAND,BLACK,MALE,45,UNITED-STATES, <=50K
39,PRIVATE,148015,HS-GRAD,9,NEVER-MARRIED,MACHINE-OP-INSPCT,7,NOT-IN-FAMILY,BLACK,FEMALE,52,UNITED-STATES, <=50K
32,PRIVATE,199529,SOME-COLLEGE,10,SEPARATED,TECH-SUPPORT,13,NOT-IN-FAMILY,AMER-INDIAN-ESKIMO,MALE,40,UNITED-STATES, <=50K
61,LOCAL-GOV,35001,7TH-8TH,4,MARRIED-CIV-SPOUSE,ADM-CLERICAL,1,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
22,PRIVATE,88126,BACHELORS,13,NEVER-MARRIED,EXEC-MANAGERIAL,4,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
34,PRIVATE,226296,HS-GRAD,9,MARRIED-CIV-SPOUSE,OTHER-SERVICE,8,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
18,PRIVATE,452452,10TH,6,NEVER-MARRIED,PRIV-HOUSE-SERV,9,OWN-CHILD,BLACK,FEMALE,20,UNITED-STATES, <=50K
20,PRIVATE,378546,HS-GRAD,9,NEVER-MARRIED,CRAFT-REPAIR,3,OWN-CHILD,WHITE,MALE,25,UNITED-STATES, <=50K
53,FEDERAL-GOV,186087,HS-GRAD,9,DIVORCED,TECH-SUPPORT,13,UNMARRIED,WHITE,MALE,40,UNITED-STATES, <=50K
32,PRIVATE,27856,SOME-COLLEGE,10,NEVER-MARRIED,ADM-CLERICAL,1,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
68,SELF-EMP-NOT-INC,234859,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,OTHER-SERVICE,8,HUSBAND,WHITE,MALE,30,UNITED-STATES, <=50K
28,PRIVATE,71733,SOME-COLLEGE,10,SEPARATED,OTHER-SERVICE,8,UNMARRIED,WHITE,FEMALE,15,UNITED-STATES, <=50K
28,PRIVATE,207473,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,40,EL-SALVADOR, <=50K
54,PRIVATE,179291,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,BLACK,MALE,56,HAITI, >50K
25,PRIVATE,209286,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
30,PRIVATE,122889,MASTERS,14,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,ASIAN-PAC-ISLANDER,MALE,50,INDIA, >50K
33,PRIVATE,112358,SOME-COLLEGE,10,NEVER-MARRIED,OTHER-SERVICE,8,NOT-IN-FAMILY,WHITE,MALE,32,UNITED-STATES, <=50K
49,PRIVATE,176341,BACHELORS,13,NEVER-MARRIED,TECH-SUPPORT,13,UNMARRIED,ASIAN-PAC-ISLANDER,FEMALE,40,INDIA, <=50K
58,PRIVATE,247276,7TH-8TH,4,WIDOWED,OTHER-SERVICE,8,NOT-IN-FAMILY,OTHER,FEMALE,30,UNITED-STATES, <=50K
45,PRIVATE,276087,ASSOC-VOC,11,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,24,UNITED-STATES, >50K
67,PRIVATE,257557,7TH-8TH,4,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,BLACK,MALE,40,UNITED-STATES, <=50K
69,SELF-EMP-INC,106395,HS-GRAD,9,MARRIED-CIV-SPOUSE,OTHER-SERVICE,8,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
61,PRIVATE,167138,HS-GRAD,9,DIVORCED,EXEC-MANAGERIAL,4,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
34,PRIVATE,213887,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
28,PRIVATE,185647,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,45,UNITED-STATES, <=50K
19,PRIVATE,143360,HS-GRAD,9,NEVER-MARRIED,MACHINE-OP-INSPCT,7,OWN-CHILD,WHITE,FEMALE,34,UNITED-STATES, <=50K
31,SELF-EMP-NOT-INC,176862,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
32,FEDERAL-GOV,97614,SOME-COLLEGE,10,NEVER-MARRIED,EXEC-MANAGERIAL,4,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
53,PRIVATE,196763,ASSOC-ACDM,12,NEVER-MARRIED,EXEC-MANAGERIAL,4,NOT-IN-FAMILY,WHITE,FEMALE,60,UNITED-STATES, <=50K
46,PRIVATE,306183,HS-GRAD,9,NEVER-MARRIED,ADM-CLERICAL,1,UNMARRIED,WHITE,FEMALE,37,UNITED-STATES, <=50K
43,SELF-EMP-NOT-INC,343061,7TH-8TH,4,MARRIED-CIV-SPOUSE,FARMING-FISHING,5,HUSBAND,WHITE,MALE,40,CUBA, <=50K
39,PRIVATE,348521,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,FARMING-FISHING,5,HUSBAND,WHITE,MALE,99,UNITED-STATES, >50K
59,PRIVATE,195835,7TH-8TH,4,DIVORCED,TRANSPORT-MOVING,14,NOT-IN-FAMILY,WHITE,MALE,40,UNITED-STATES, <=50K
19,PRIVATE,106273,SOME-COLLEGE,10,NEVER-MARRIED,SALES,12,OWN-CHILD,WHITE,FEMALE,38,UNITED-STATES, <=50K
40,PRIVATE,222756,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
63,SELF-EMP-INC,110610,10TH,6,MARRIED-CIV-SPOUSE,FARMING-FISHING,5,HUSBAND,WHITE,MALE,50,UNITED-STATES, <=50K
46,PRIVATE,247286,SOME-COLLEGE,10,DIVORCED,SALES,12,UNMARRIED,WHITE,FEMALE,40,UNITED-STATES, <=50K
22,PRIVATE,219042,10TH,6,NEVER-MARRIED,MACHINE-OP-INSPCT,7,UNMARRIED,WHITE,MALE,40,UNITED-STATES, <=50K
36,PRIVATE,224566,ASSOC-ACDM,12,NEVER-MARRIED,PROF-SPECIALTY,10,NOT-IN-FAMILY,WHITE,MALE,45,UNITED-STATES, <=50K
57,PRIVATE,204751,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
58,PRIVATE,113398,HS-GRAD,9,NEVER-MARRIED,OTHER-SERVICE,8,OTHER-RELATIVE,WHITE,MALE,25,UNITED-STATES, <=50K
59,PRIVATE,258579,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,35,UNITED-STATES, >50K
36,PRIVATE,162424,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,45,UNITED-STATES, <=50K
29,PRIVATE,263005,MASTERS,14,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,45,GERMANY, <=50K
49,SELF-EMP-INC,26502,BACHELORS,13,DIVORCED,PROF-SPECIALTY,10,UNMARRIED,WHITE,MALE,45,UNITED-STATES, <=50K
42,PRIVATE,369131,ASSOC-ACDM,12,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,55,UNITED-STATES, >50K
43,LOCAL-GOV,114859,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,17,UNITED-STATES, <=50K
46,PRIVATE,405309,HS-GRAD,9,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
43,LOCAL-GOV,323627,SOME-COLLEGE,10,NEVER-MARRIED,EXEC-MANAGERIAL,4,NOT-IN-FAMILY,WHITE,FEMALE,12,UNITED-STATES, <=50K
40,PRIVATE,106698,ASSOC-ACDM,12,DIVORCED,TRANSPORT-MOVING,14,UNMARRIED,WHITE,FEMALE,40,UNITED-STATES, <=50K
43,PRIVATE,51506,12TH,8,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
48,PRIVATE,117251,HS-GRAD,9,WIDOWED,ADM-CLERICAL,1,NOT-IN-FAMILY,WHITE,FEMALE,32,UNITED-STATES, <=50K
26,PRIVATE,106705,HS-GRAD,9,NEVER-MARRIED,HANDLERS-CLEANERS,6,OWN-CHILD,BLACK,MALE,28,UNITED-STATES, <=50K
30,PRIVATE,217296,ASSOC-VOC,11,MARRIED-CIV-SPOUSE,ADM-CLERICAL,1,WIFE,WHITE,FEMALE,35,UNITED-STATES, <=50K
58,PRIVATE,34788,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
43,PRIVATE,143368,HS-GRAD,9,DIVORCED,FARMING-FISHING,5,NOT-IN-FAMILY,BLACK,MALE,40,UNITED-STATES, <=50K
53,LOCAL-GOV,86600,HS-GRAD,9,MARRIED-CIV-SPOUSE,OTHER-SERVICE,8,HUSBAND,BLACK,MALE,40,UNITED-STATES, <=50K
74,STATE-GOV,117017,SOME-COLLEGE,10,SEPARATED,SALES,12,NOT-IN-FAMILY,WHITE,MALE,16,UNITED-STATES, <=50K
45,PRIVATE,55720,BACHELORS,13,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
32,STATE-GOV,481096,5TH-6TH,3,NEVER-MARRIED,MACHINE-OP-INSPCT,7,OWN-CHILD,WHITE,FEMALE,10,UNITED-STATES, <=50K
38,PRIVATE,186145,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,SALES,12,WIFE,WHITE,FEMALE,40,UNITED-STATES, >50K
42,SELF-EMP-NOT-INC,96524,BACHELORS,13,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
24,LOCAL-GOV,187397,SOME-COLLEGE,10,NEVER-MARRIED,PROTECTIVE-SERV,11,UNMARRIED,OTHER,MALE,40,UNITED-STATES, <=50K
63,PRIVATE,181153,HS-GRAD,9,MARRIED-CIV-SPOUSE,SALES,12,HUSBAND,WHITE,MALE,35,UNITED-STATES, <=50K
25,LOCAL-GOV,375170,SOME-COLLEGE,10,NEVER-MARRIED,ADM-CLERICAL,1,OWN-CHILD,BLACK,FEMALE,35,UNITED-STATES, <=50K
37,PRIVATE,360743,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,BLACK,MALE,40,UNITED-STATES, <=50K
28,SELF-EMP-NOT-INC,420054,HS-GRAD,9,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,ITALY, <=50K
31,PRIVATE,137681,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,OTHER-SERVICE,8,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
46,PRIVATE,28419,PROF-SCHOOL,15,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,50,UNITED-STATES, >50K
44,PRIVATE,101214,BACHELORS,13,DIVORCED,SALES,12,UNMARRIED,WHITE,MALE,44,UNITED-STATES, >50K
42,LOCAL-GOV,213019,MASTERS,14,NEVER-MARRIED,PROF-SPECIALTY,10,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, >50K
45,PRIVATE,207540,DOCTORATE,16,SEPARATED,EXEC-MANAGERIAL,4,UNMARRIED,WHITE,MALE,40,UNITED-STATES, >50K
52,PRIVATE,145333,BACHELORS,13,DIVORCED,SALES,12,NOT-IN-FAMILY,WHITE,MALE,60,UNITED-STATES, <=50K
40,PRIVATE,107306,BACHELORS,13,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
26,PRIVATE,195327,HS-GRAD,9,NEVER-MARRIED,SALES,12,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
17,PRIVATE,175465,10TH,6,NEVER-MARRIED,OTHER-SERVICE,8,OWN-CHILD,WHITE,FEMALE,14,UNITED-STATES, <=50K
27,PRIVATE,197905,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,OTHER-SERVICE,8,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
71,SELF-EMP-INC,118119,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,50,UNITED-STATES, >50K
35,PRIVATE,172571,BACHELORS,13,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,50,UNITED-STATES, <=50K
17,PRIVATE,25051,10TH,6,NEVER-MARRIED,OTHER-SERVICE,8,OWN-CHILD,WHITE,MALE,16,UNITED-STATES, <=50K
26,PRIVATE,210714,HS-GRAD,9,MARRIED-CIV-SPOUSE,TRANSPORT-MOVING,14,HUSBAND,WHITE,MALE,52,UNITED-STATES, >50K
22,PRIVATE,183083,SOME-COLLEGE,10,NEVER-MARRIED,MACHINE-OP-INSPCT,7,NOT-IN-FAMILY,WHITE,FEMALE,35,UNITED-STATES, <=50K
51,PRIVATE,99185,BACHELORS,13,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,60,UNITED-STATES, >50K
33,PRIVATE,283921,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,CRAFT-REPAIR,3,HUSBAND,WHITE,MALE,40,UNITED-STATES, <=50K
41,LOCAL-GOV,396467,ASSOC-ACDM,12,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,BLACK,MALE,50,UNITED-STATES, >50K
50,PRIVATE,158680,MASTERS,14,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,50,UNITED-STATES, >50K
26,PRIVATE,202091,HS-GRAD,9,MARRIED-CIV-SPOUSE,ADM-CLERICAL,1,WIFE,WHITE,FEMALE,40,UNITED-STATES, <=50K
21,PRIVATE,285127,HS-GRAD,9,NEVER-MARRIED,HANDLERS-CLEANERS,6,NOT-IN-FAMILY,BLACK,FEMALE,40,UNITED-STATES, <=50K
53,PRIVATE,218630,HS-GRAD,9,MARRIED-CIV-SPOUSE,MACHINE-OP-INSPCT,7,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
32,SELF-EMP-INC,99309,HS-GRAD,9,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,40,UNITED-STATES, >50K
19,PRIVATE,165505,SOME-COLLEGE,10,NEVER-MARRIED,SALES,12,OWN-CHILD,WHITE,FEMALE,20,UNITED-STATES, <=50K
22,PRIVATE,122272,BACHELORS,13,NEVER-MARRIED,ADM-CLERICAL,1,OWN-CHILD,WHITE,FEMALE,35,UNITED-STATES, <=50K
58,PRIVATE,147707,HS-GRAD,9,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,60,UNITED-STATES, >50K
47,FEDERAL-GOV,44257,BACHELORS,13,MARRIED-SPOUSE-ABSENT,EXEC-MANAGERIAL,4,NOT-IN-FAMILY,WHITE,MALE,60,UNITED-STATES, >50K
51,SELF-EMP-INC,194995,SOME-COLLEGE,10,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,45,UNITED-STATES, >50K
42,STATE-GOV,345969,BACHELORS,13,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,48,UNITED-STATES, >50K
28,PRIVATE,31842,BACHELORS,13,NEVER-MARRIED,EXEC-MANAGERIAL,4,OWN-CHILD,WHITE,MALE,40,UNITED-STATES, <=50K
29,PRIVATE,143582,HS-GRAD,9,MARRIED-CIV-SPOUSE,ADM-CLERICAL,1,WIFE,ASIAN-PAC-ISLANDER,FEMALE,35,VIETNAM, <=50K
50,PRIVATE,161438,HS-GRAD,9,MARRIED-CIV-SPOUSE,EXEC-MANAGERIAL,4,HUSBAND,WHITE,MALE,50,UNITED-STATES, >50K
22,PRIVATE,317019,SOME-COLLEGE,10,NEVER-MARRIED,OTHER-SERVICE,8,NOT-IN-FAMILY,WHITE,FEMALE,30,UNITED-STATES, <=50K
47,SELF-EMP-NOT-INC,158451,SOME-COLLEGE,10,DIVORCED,OTHER-SERVICE,8,NOT-IN-FAMILY,WHITE,FEMALE,45,UNITED-STATES, <=50K
60,PRIVATE,225883,SOME-COLLEGE,10,WIDOWED,SALES,12,UNMARRIED,WHITE,FEMALE,27,UNITED-STATES, <=50K
46,SELF-EMP-NOT-INC,176319,HS-GRAD,9,MARRIED-CIV-SPOUSE,SALES,12,OWN-CHILD,WHITE,FEMALE,40,UNITED-STATES, >50K
58,SELF-EMP-INC,258883,BACHELORS,13,MARRIED-CIV-SPOUSE,PROF-SPECIALTY,10,HUSBAND,WHITE,MALE,60,UNITED-STATES, >50K
62,PRIVATE,26966,SOME-COLLEGE,10,WIDOWED,ADM-CLERICAL,1,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
59,PRIVATE,35411,HS-GRAD,9,WIDOWED,MACHINE-OP-INSPCT,7,NOT-IN-FAMILY,WHITE,FEMALE,40,UNITED-STATES, <=50K
41,PRIVATE,190885,HS-GRAD,9,SEPARATED,OTHER-SERVICE,8,UNMARRIED,WHITE,FEMALE,40,MEXICO, <=50K
31,PRIVATE,182162,HS-GRAD,9,MARRIED-CIV-SPOUSE,ADM-CLERICAL,1,WIFE,WHITE,FEMALE,37,UNITED-STATES, <=50K
18,PRIVATE,352640,HS-GRAD,9,NEVER-MARRIED,ADM-CLERICAL,1,OWN-CHILD,WHITE,FEMALE,40,UNITED-STATES, <=50K
